code,datetime,e,n,value
H26.KTTVCD.MN072,2026-04-09 05:00:00,105.861464,21.04493,97.16666667
H26.KTTVCD.MN072,2026-04-09 06:00:00,105.861464,21.04493,83.66666667
H26.KTTVCD.MN072,2026-04-09 07:00:00,105.861464,21.04493,67.33333333
H26.KTTVCD.MN072,2026-04-09 08:00:00,105.861464,21.04493,69.83333333
H26.KTTVCD.MN072,2026-04-09 09:00:00,105.861464,21.04493,71.33333333
H26.KTTVCD.MN072,2026-04-09 10:00:00,105.861464,21.04493,74.33333333
H26.KTTVCD.MN072,2026-04-09 11:00:00,105.861464,21.04493,70.33333333
H26.KTTVCD.MN072,2026-04-09 12:00:00,105.861464,21.04493,91.5
H26.KTTVCD.MN072,2026-04-09 13:00:00,105.861464,21.04493,90.83333333
H26.KTTVCD.MN072,2026-04-09 14:00:00,105.861464,21.04493,89.16666667
H26.KTTVCD.MN072,2026-04-09 15:00:00,105.861464,21.04493,100.6666667
H26.KTTVCD.MN072,2026-04-09 16:00:00,105.861464,21.04493,105.6666667
H26.KTTVCD.MN072,2026-04-09 17:00:00,105.861464,21.04493,109
H26.KTTVCD.MN072,2026-04-09 18:00:00,105.861464,21.04493,117.6666667
H26.KTTVCD.MN072,2026-04-09 19:00:00,105.861464,21.04493,131.3333333
H26.KTTVCD.MN072,2026-04-09 20:00:00,105.861464,21.04493,137.3333333
H26.KTTVCD.MN072,2026-04-09 21:00:00,105.861464,21.04493,145.5
H26.KTTVCD.MN072,2026-04-09 22:00:00,105.861464,21.04493,146.6666667
H26.KTTVCD.MN072,2026-04-09 23:00:00,105.861464,21.04493,148.6666667
H26.KTTVCD.MN072,2026-04-10 00:00:00,105.861464,21.04493,147.6666667
H26.KTTVCD.MN072,2026-04-10 01:00:00,105.861464,21.04493,145.5
H26.KTTVCD.MN072,2026-04-10 02:00:00,105.861464,21.04493,141.5
H26.KTTVCD.MN072,2026-04-10 03:00:00,105.861464,21.04493,136.3333333
H26.KTTVCD.MN072,2026-04-10 04:00:00,105.861464,21.04493,129.8333333
H26.KTTVCD.MN072,2026-04-10 05:00:00,105.861464,21.04493,123.8333333
H26.KTTVCD.MN072,2026-04-10 06:00:00,105.861464,21.04493,109.5
H26.KTTVCD.MN072,2026-04-10 07:00:00,105.861464,21.04493,100.3333333
H26.KTTVCD.MN072,2026-04-10 08:00:00,105.861464,21.04493,87.16666667
H26.KTTVCD.MN072,2026-04-10 09:00:00,105.861464,21.04493,81.66666667
H26.KTTVCD.MN072,2026-04-10 10:00:00,105.861464,21.04493,70.5
H26.KTTVCD.MN072,2026-04-10 11:00:00,105.861464,21.04493,74.5
H26.KTTVCD.MN072,2026-04-10 12:00:00,105.861464,21.04493,78.66666667
H26.KTTVCD.MN072,2026-04-10 13:00:00,105.861464,21.04493,83.66666667
H26.KTTVCD.MN072,2026-04-10 14:00:00,105.861464,21.04493,91
H26.KTTVCD.MN072,2026-04-10 15:00:00,105.861464,21.04493,100
H26.KTTVCD.MN072,2026-04-10 16:00:00,105.861464,21.04493,104.3333333
H26.KTTVCD.MN072,2026-04-10 17:00:00,105.861464,21.04493,111.1666667
H26.KTTVCD.MN072,2026-04-10 18:00:00,105.861464,21.04493,113.6666667
H26.KTTVCD.MN072,2026-04-10 19:00:00,105.861464,21.04493,118.3333333
H26.KTTVCD.MN072,2026-04-10 20:00:00,105.861464,21.04493,128.8333333
H26.KTTVCD.MN072,2026-04-10 21:00:00,105.861464,21.04493,133.1666667
H26.KTTVCD.MN072,2026-04-10 22:00:00,105.861464,21.04493,130.6666667
H26.KTTVCD.MN072,2026-04-10 23:00:00,105.861464,21.04493,130.6666667
H26.KTTVCD.MN072,2026-04-11 00:00:00,105.861464,21.04493,130.1666667
H26.KTTVCD.MN072,2026-04-11 01:00:00,105.861464,21.04493,128.3333333
H26.KTTVCD.MN072,2026-04-11 02:00:00,105.861464,21.04493,124.6666667
H26.KTTVCD.MN072,2026-04-11 03:00:00,105.861464,21.04493,119.5
H26.KTTVCD.MN072,2026-04-11 04:00:00,105.861464,21.04493,116.3333333
H26.KTTVCD.MN072,2026-04-11 05:00:00,105.861464,21.04493,107.5
H26.KTTVCD.MN072,2026-04-11 06:00:00,105.861464,21.04493,102.5
H26.KTTVCD.MN072,2026-04-11 07:00:00,105.861464,21.04493,85.66666667
H26.KTTVCD.MN072,2026-04-11 08:00:00,105.861464,21.04493,82.83333333
H26.KTTVCD.MN072,2026-04-11 09:00:00,105.861464,21.04493,61
H26.KTTVCD.MN072,2026-04-11 10:00:00,105.861464,21.04493,63
H26.KTTVCD.MN072,2026-04-11 11:00:00,105.861464,21.04493,61.33333333
H26.KTTVCD.MN072,2026-04-11 12:00:00,105.861464,21.04493,49
H26.KTTVCD.MN072,2026-04-11 13:00:00,105.861464,21.04493,58.5
H26.KTTVCD.MN072,2026-04-11 14:00:00,105.861464,21.04493,59.83333333
H26.KTTVCD.MN072,2026-04-11 15:00:00,105.861464,21.04493,61.33333333
H26.KTTVCD.MN072,2026-04-11 16:00:00,105.861464,21.04493,70.5
H26.KTTVCD.MN072,2026-04-11 17:00:00,105.861464,21.04493,71.33333333
H26.KTTVCD.MN072,2026-04-11 18:00:00,105.861464,21.04493,73.66666667
H26.KTTVCD.MN072,2026-04-11 19:00:00,105.861464,21.04493,75.16666667
H26.KTTVCD.MN072,2026-04-11 20:00:00,105.861464,21.04493,76.16666667
H26.KTTVCD.MN072,2026-04-11 21:00:00,105.861464,21.04493,78.66666667
H26.KTTVCD.MN072,2026-04-11 22:00:00,105.861464,21.04493,78.16666667
H26.KTTVCD.MN072,2026-04-11 23:00:00,105.861464,21.04493,78.66666667
H26.KTTVCD.MN072,2026-04-12 00:00:00,105.861464,21.04493,80.66666667
H26.KTTVCD.MN072,2026-04-12 01:00:00,105.861464,21.04493,81.5
H26.KTTVCD.MN072,2026-04-12 02:00:00,105.861464,21.04493,84
H26.KTTVCD.MN072,2026-04-12 03:00:00,105.861464,21.04493,86.83333333
H26.KTTVCD.MN072,2026-04-12 04:00:00,105.861464,21.04493,86.33333333
H26.KTTVCD.MN072,2026-04-12 05:00:00,105.861464,21.04493,82
H26.KTTVCD.MN072,2026-04-12 06:00:00,105.861464,21.04493,77.66666667
H26.KTTVCD.MN072,2026-04-12 07:00:00,105.861464,21.04493,72.5
H26.KTTVCD.MN072,2026-04-12 08:00:00,105.861464,21.04493,62.66666667
H26.KTTVCD.MN072,2026-04-12 09:00:00,105.861464,21.04493,58.33333333
H26.KTTVCD.MN072,2026-04-12 10:00:00,105.861464,21.04493,56.66666667
H26.KTTVCD.MN072,2026-04-12 11:00:00,105.861464,21.04493,57.16666667
H26.KTTVCD.MN072,2026-04-12 12:00:00,105.861464,21.04493,58.83333333
H26.KTTVCD.MN072,2026-04-12 13:00:00,105.861464,21.04493,60
H26.KTTVCD.MN072,2026-04-12 14:00:00,105.861464,21.04493,87.5
H26.KTTVCD.MN072,2026-04-12 15:00:00,105.861464,21.04493,107.3333333
H26.KTTVCD.MN072,2026-04-12 16:00:00,105.861464,21.04493,102.8333333
H26.KTTVCD.MN072,2026-04-12 17:00:00,105.861464,21.04493,102
H26.KTTVCD.MN072,2026-04-12 18:00:00,105.861464,21.04493,113.3333333
H26.KTTVCD.MN072,2026-04-12 19:00:00,105.861464,21.04493,115
H26.KTTVCD.MN072,2026-04-12 20:00:00,105.861464,21.04493,115.1666667
H26.KTTVCD.MN072,2026-04-12 21:00:00,105.861464,21.04493,116.3333333
H26.KTTVCD.MN072,2026-04-12 22:00:00,105.861464,21.04493,112.8333333
H26.KTTVCD.MN072,2026-04-12 23:00:00,105.861464,21.04493,99.66666667
H26.KTTVCD.MN072,2026-04-13 00:00:00,105.861464,21.04493,94.16666667
H26.KTTVCD.MN072,2026-04-13 01:00:00,105.861464,21.04493,94.16666667
H26.KTTVCD.MN072,2026-04-13 02:00:00,105.861464,21.04493,86.83333333
H26.KTTVCD.MN072,2026-04-13 03:00:00,105.861464,21.04493,75.16666667
H26.KTTVCD.MN072,2026-04-13 04:00:00,105.861464,21.04493,72.66666667
H26.KTTVCD.MN072,2026-04-13 05:00:00,105.861464,21.04493,78
H26.KTTVCD.MN072,2026-04-13 06:00:00,105.861464,21.04493,81.16666667
H26.KTTVCD.MN072,2026-04-13 07:00:00,105.861464,21.04493,82.66666667
H26.KTTVCD.MN072,2026-04-13 08:00:00,105.861464,21.04493,89.83333333
H26.KTTVCD.MN072,2026-04-13 09:00:00,105.861464,21.04493,96
H26.KTTVCD.MN072,2026-04-13 10:00:00,105.861464,21.04493,107
H26.KTTVCD.MN072,2026-04-13 11:00:00,105.861464,21.04493,96
H26.KTTVCD.MN072,2026-04-13 12:00:00,105.861464,21.04493,120.1666667
H26.KTTVCD.MN072,2026-04-13 13:00:00,105.861464,21.04493,123.3333333
H26.KTTVCD.MN072,2026-04-13 14:00:00,105.861464,21.04493,118.3333333
H26.KTTVCD.MN072,2026-04-13 15:00:00,105.861464,21.04493,136
H26.KTTVCD.MN072,2026-04-13 16:00:00,105.861464,21.04493,128.1666667
H26.KTTVCD.MN072,2026-04-13 17:00:00,105.861464,21.04493,145.3333333
H26.KTTVCD.MN072,2026-04-13 18:00:00,105.861464,21.04493,132.3333333
H26.KTTVCD.MN072,2026-04-13 19:00:00,105.861464,21.04493,152.6666667
H26.KTTVCD.MN072,2026-04-13 20:00:00,105.861464,21.04493,139.5
H26.KTTVCD.MN072,2026-04-13 21:00:00,105.861464,21.04493,156.3333333
H26.KTTVCD.MN072,2026-04-13 22:00:00,105.861464,21.04493,153.5
H26.KTTVCD.MN072,2026-04-13 23:00:00,105.861464,21.04493,131.6666667
H26.KTTVCD.MN072,2026-04-14 00:00:00,105.861464,21.04493,125.6666667
H26.KTTVCD.MN072,2026-04-14 01:00:00,105.861464,21.04493,106.6666667
H26.KTTVCD.MN072,2026-04-14 02:00:00,105.861464,21.04493,99.83333333
H26.KTTVCD.MN072,2026-04-14 03:00:00,105.861464,21.04493,93.16666667
H26.KTTVCD.MN072,2026-04-14 04:00:00,105.861464,21.04493,79.5
H26.KTTVCD.MN072,2026-04-14 05:00:00,105.861464,21.04493,99.33333333
H26.KTTVCD.MN072,2026-04-14 06:00:00,105.861464,21.04493,89.5
H26.KTTVCD.MN072,2026-04-14 07:00:00,105.861464,21.04493,99.66666667
H26.KTTVCD.MN072,2026-04-14 08:00:00,105.861464,21.04493,107
H26.KTTVCD.MN072,2026-04-14 09:00:00,105.861464,21.04493,107.8333333
H26.KTTVCD.MN072,2026-04-14 10:00:00,105.861464,21.04493,111.6666667
H26.KTTVCD.MN072,2026-04-14 11:00:00,105.861464,21.04493,117.1666667
H26.KTTVCD.MN072,2026-04-14 12:00:00,105.861464,21.04493,113
H26.KTTVCD.MN072,2026-04-14 13:00:00,105.861464,21.04493,128.8333333
H26.KTTVCD.MN072,2026-04-14 14:00:00,105.861464,21.04493,120.3333333
H26.KTTVCD.MN072,2026-04-14 15:00:00,105.861464,21.04493,141.3333333
H26.KTTVCD.MN072,2026-04-14 16:00:00,105.861464,21.04493,146.6666667
H26.KTTVCD.MN072,2026-04-14 17:00:00,105.861464,21.04493,137.1666667
H26.KTTVCD.MN072,2026-04-14 18:00:00,105.861464,21.04493,142
H26.KTTVCD.MN072,2026-04-14 19:00:00,105.861464,21.04493,128.8333333
H26.KTTVCD.MN072,2026-04-14 20:00:00,105.861464,21.04493,165.8333333
H26.KTTVCD.MN072,2026-04-14 21:00:00,105.861464,21.04493,153.3333333
H26.KTTVCD.MN072,2026-04-14 22:00:00,105.861464,21.04493,155.3333333
H26.KTTVCD.MN072,2026-04-14 23:00:00,105.861464,21.04493,154.5
H26.KTTVCD.MN072,2026-04-15 00:00:00,105.861464,21.04493,166.1666667
H26.KTTVCD.MN072,2026-04-15 01:00:00,105.861464,21.04493,144.1666667
H26.KTTVCD.MN072,2026-04-15 02:00:00,105.861464,21.04493,147.6666667
H26.KTTVCD.MN072,2026-04-15 03:00:00,105.861464,21.04493,135.8333333
H26.KTTVCD.MN072,2026-04-15 04:00:00,105.861464,21.04493,116.6666667
H26.KTTVCD.MN072,2026-04-15 05:00:00,105.861464,21.04493,101
H26.KTTVCD.MN072,2026-04-15 06:00:00,105.861464,21.04493,98.5
H26.KTTVCD.MN072,2026-04-15 07:00:00,105.861464,21.04493,101
H26.KTTVCD.MN072,2026-04-15 08:00:00,105.861464,21.04493,104.5
H26.KTTVCD.MN072,2026-04-15 09:00:00,105.861464,21.04493,110
H26.KTTVCD.MN072,2026-04-15 10:00:00,105.861464,21.04493,107.1666667
H26.KTTVCD.MN072,2026-04-15 11:00:00,105.861464,21.04493,114.3333333
H26.KTTVCD.MN072,2026-04-15 12:00:00,105.861464,21.04493,130.6666667
H26.KTTVCD.MN072,2026-04-15 13:00:00,105.861464,21.04493,125.6666667
H26.KTTVCD.MN072,2026-04-15 14:00:00,105.861464,21.04493,142.6666667
H26.KTTVCD.MN072,2026-04-15 15:00:00,105.861464,21.04493,136.6666667
H26.KTTVCD.MN072,2026-04-15 16:00:00,105.861464,21.04493,155.8333333
H26.KTTVCD.MN072,2026-04-15 17:00:00,105.861464,21.04493,146.1666667
H26.KTTVCD.MN072,2026-04-15 18:00:00,105.861464,21.04493,152
H26.KTTVCD.MN072,2026-04-15 19:00:00,105.861464,21.04493,156.8333333
H26.KTTVCD.MN072,2026-04-15 20:00:00,105.861464,21.04493,163
H26.KTTVCD.MN072,2026-04-15 21:00:00,105.861464,21.04493,185.5
H26.KTTVCD.MN072,2026-04-15 22:00:00,105.861464,21.04493,192.6666667
H26.KTTVCD.MN072,2026-04-15 23:00:00,105.861464,21.04493,196
H26.KTTVCD.MN072,2026-04-16 00:00:00,105.861464,21.04493,180.6666667
H26.KTTVCD.MN072,2026-04-16 01:00:00,105.861464,21.04493,150.5
H26.KTTVCD.MN072,2026-04-16 02:00:00,105.861464,21.04493,178.1666667
H26.KTTVCD.MN072,2026-04-16 03:00:00,105.861464,21.04493,179.1666667
H26.KTTVCD.MN072,2026-04-16 04:00:00,105.861464,21.04493,153.5
H26.KTTVCD.MN072,2026-04-16 05:00:00,105.861464,21.04493,151.8333333
H26.KTTVCD.MN072,2026-04-16 06:00:00,105.861464,21.04493,145.8333333
H26.KTTVCD.MN072,2026-04-16 07:00:00,105.861464,21.04493,125.8333333
H26.KTTVCD.MN072,2026-04-16 08:00:00,105.861464,21.04493,147.8333333
H26.KTTVCD.MN072,2026-04-16 09:00:00,105.861464,21.04493,150.3333333
H26.KTTVCD.MN072,2026-04-16 10:00:00,105.861464,21.04493,162.1666667
H26.KTTVCD.MN072,2026-04-16 11:00:00,105.861464,21.04493,159.6666667
H26.KTTVCD.MN072,2026-04-16 12:00:00,105.861464,21.04493,146.5
H26.KTTVCD.MN072,2026-04-16 13:00:00,105.861464,21.04493,168.8333333
H26.KTTVCD.MN072,2026-04-16 14:00:00,105.861464,21.04493,171.5
H26.KTTVCD.MN072,2026-04-16 15:00:00,105.861464,21.04493,160.3333333
H26.KTTVCD.MN072,2026-04-16 16:00:00,105.861464,21.04493,162.1666667
H26.KTTVCD.MN072,2026-04-16 17:00:00,105.861464,21.04493,189.6666667
H26.KTTVCD.MN072,2026-04-16 18:00:00,105.861464,21.04493,194.1666667
H26.KTTVCD.MN072,2026-04-16 19:00:00,105.861464,21.04493,178.6666667
H26.KTTVCD.MN072,2026-04-16 20:00:00,105.861464,21.04493,204
H26.KTTVCD.MN072,2026-04-16 21:00:00,105.861464,21.04493,163.6666667
H26.KTTVCD.MN072,2026-04-16 22:00:00,105.861464,21.04493,212.8333333
H26.KTTVCD.MN072,2026-04-16 23:00:00,105.861464,21.04493,216.3333333
H26.KTTVCD.MN072,2026-04-17 00:00:00,105.861464,21.04493,222.5
H26.KTTVCD.MN072,2026-04-17 01:00:00,105.861464,21.04493,199.5
H26.KTTVCD.MN072,2026-04-17 02:00:00,105.861464,21.04493,193.1666667
H26.KTTVCD.MN072,2026-04-17 03:00:00,105.861464,21.04493,201.1666667
H26.KTTVCD.MN072,2026-04-17 04:00:00,105.861464,21.04493,191.3333333
H26.KTTVCD.MN072,2026-04-17 05:00:00,105.861464,21.04493,178.1666667
H26.KTTVCD.MN072,2026-04-17 06:00:00,105.861464,21.04493,168
H26.KTTVCD.MN072,2026-04-17 07:00:00,105.861464,21.04493,145.6666667
H26.KTTVCD.MN072,2026-04-17 08:00:00,105.861464,21.04493,166.6666667
H26.KTTVCD.MN072,2026-04-17 09:00:00,105.861464,21.04493,138.8333333
H26.KTTVCD.MN072,2026-04-17 10:00:00,105.861464,21.04493,166
H26.KTTVCD.MN072,2026-04-17 11:00:00,105.861464,21.04493,155.5
H26.KTTVCD.MN072,2026-04-17 12:00:00,105.861464,21.04493,139.8333333
H26.KTTVCD.MN072,2026-04-17 13:00:00,105.861464,21.04493,159.1666667
H26.KTTVCD.MN072,2026-04-17 14:00:00,105.861464,21.04493,159.5
H26.KTTVCD.MN072,2026-04-17 15:00:00,105.861464,21.04493,166.6666667
H26.KTTVCD.MN072,2026-04-17 16:00:00,105.861464,21.04493,169.6666667
H26.KTTVCD.MN072,2026-04-17 17:00:00,105.861464,21.04493,174.3333333
H26.KTTVCD.MN072,2026-04-17 18:00:00,105.861464,21.04493,183.3333333
H26.KTTVCD.MN072,2026-04-17 19:00:00,105.861464,21.04493,169.5
H26.KTTVCD.MN072,2026-04-17 20:00:00,105.861464,21.04493,204.5
H26.KTTVCD.MN072,2026-04-17 21:00:00,105.861464,21.04493,207.6666667
H26.KTTVCD.MN072,2026-04-17 22:00:00,105.861464,21.04493,210.3333333
H26.KTTVCD.MN072,2026-04-17 23:00:00,105.861464,21.04493,211.5
H26.KTTVCD.MN072,2026-04-18 00:00:00,105.861464,21.04493,213
H26.KTTVCD.MN072,2026-04-18 01:00:00,105.861464,21.04493,203.1666667
H26.KTTVCD.MN072,2026-04-18 02:00:00,105.861464,21.04493,195.1666667
H26.KTTVCD.MN072,2026-04-18 03:00:00,105.861464,21.04493,181.6666667
H26.KTTVCD.MN072,2026-04-18 04:00:00,105.861464,21.04493,172.1666667
H26.KTTVCD.MN072,2026-04-18 05:00:00,105.861464,21.04493,162.6666667
H26.KTTVCD.MN072,2026-04-18 06:00:00,105.861464,21.04493,143
H26.KTTVCD.MN072,2026-04-18 07:00:00,105.861464,21.04493,143.8333333
H26.KTTVCD.MN072,2026-04-18 08:00:00,105.861464,21.04493,153.6666667
H26.KTTVCD.MN072,2026-04-18 09:00:00,105.861464,21.04493,144.5
H26.KTTVCD.MN072,2026-04-18 10:00:00,105.861464,21.04493,148
H26.KTTVCD.MN072,2026-04-18 11:00:00,105.861464,21.04493,143.1666667
H26.KTTVCD.MN072,2026-04-18 12:00:00,105.861464,21.04493,156.8333333
H26.KTTVCD.MN072,2026-04-18 13:00:00,105.861464,21.04493,160.8333333
H26.KTTVCD.MN072,2026-04-18 14:00:00,105.861464,21.04493,164.5
H26.KTTVCD.MN072,2026-04-18 15:00:00,105.861464,21.04493,161.6666667
H26.KTTVCD.MN072,2026-04-18 16:00:00,105.861464,21.04493,160.3333333
H26.KTTVCD.MN072,2026-04-18 17:00:00,105.861464,21.04493,178.1666667
H26.KTTVCD.MN072,2026-04-18 18:00:00,105.861464,21.04493,178.8333333
H26.KTTVCD.MN072,2026-04-18 19:00:00,105.861464,21.04493,167
H26.KTTVCD.MN072,2026-04-18 20:00:00,105.861464,21.04493,190.6666667
H26.KTTVCD.MN072,2026-04-18 21:00:00,105.861464,21.04493,193.6666667
H26.KTTVCD.MN072,2026-04-18 22:00:00,105.861464,21.04493,158.6666667
H26.KTTVCD.MN072,2026-04-18 23:00:00,105.861464,21.04493,185.6666667
H26.KTTVCD.MN072,2026-04-19 00:00:00,105.861464,21.04493,210.1666667
H26.KTTVCD.MN072,2026-04-19 01:00:00,105.861464,21.04493,215.8333333
H26.KTTVCD.MN072,2026-04-19 02:00:00,105.861464,21.04493,214
H26.KTTVCD.MN072,2026-04-19 03:00:00,105.861464,21.04493,208
H26.KTTVCD.MN072,2026-04-19 04:00:00,105.861464,21.04493,198.5
H26.KTTVCD.MN072,2026-04-19 05:00:00,105.861464,21.04493,188.3333333
H26.KTTVCD.MN072,2026-04-19 06:00:00,105.861464,21.04493,178.8333333
H26.KTTVCD.MN072,2026-04-19 07:00:00,105.861464,21.04493,169.8333333
H26.KTTVCD.MN072,2026-04-19 08:00:00,105.861464,21.04493,148.5
H26.KTTVCD.MN072,2026-04-19 09:00:00,105.861464,21.04493,132.6666667
H26.KTTVCD.MN072,2026-04-19 10:00:00,105.861464,21.04493,143
H26.KTTVCD.MN072,2026-04-19 11:00:00,105.861464,21.04493,144.5
H26.KTTVCD.MN072,2026-04-19 12:00:00,105.861464,21.04493,140.8333333
H26.KTTVCD.MN072,2026-04-19 13:00:00,105.861464,21.04493,154.1666667
H26.KTTVCD.MN072,2026-04-19 14:00:00,105.861464,21.04493,159
H26.KTTVCD.MN072,2026-04-19 15:00:00,105.861464,21.04493,167.1666667
H26.KTTVCD.MN072,2026-04-19 16:00:00,105.861464,21.04493,169.6666667
H26.KTTVCD.MN072,2026-04-19 17:00:00,105.861464,21.04493,173.1666667
H26.KTTVCD.MN072,2026-04-19 18:00:00,105.861464,21.04493,181.8333333
H26.KTTVCD.MN072,2026-04-19 19:00:00,105.861464,21.04493,182.3333333
H26.KTTVCD.MN072,2026-04-19 20:00:00,105.861464,21.04493,174
H26.KTTVCD.MN072,2026-04-19 21:00:00,105.861464,21.04493,195.6666667
H26.KTTVCD.MN072,2026-04-19 22:00:00,105.861464,21.04493,178.1666667
H26.KTTVCD.MN072,2026-04-19 23:00:00,105.861464,21.04493,203.3333333
H26.KTTVCD.MN072,2026-04-20 00:00:00,105.861464,21.04493,188.3333333
H26.KTTVCD.MN072,2026-04-20 01:00:00,105.861464,21.04493,187
H26.KTTVCD.MN072,2026-04-20 02:00:00,105.861464,21.04493,210.5
H26.KTTVCD.MN072,2026-04-20 03:00:00,105.861464,21.04493,201.8333333
H26.KTTVCD.MN072,2026-04-20 04:00:00,105.861464,21.04493,195.5
H26.KTTVCD.MN072,2026-04-20 05:00:00,105.861464,21.04493,187
H26.KTTVCD.MN072,2026-04-20 06:00:00,105.861464,21.04493,177.8333333
H26.KTTVCD.MN072,2026-04-20 07:00:00,105.861464,21.04493,168.5
H26.KTTVCD.MN072,2026-04-20 08:00:00,105.861464,21.04493,147.1666667
H26.KTTVCD.MN072,2026-04-20 09:00:00,105.861464,21.04493,153.3333333
H26.KTTVCD.MN072,2026-04-20 10:00:00,105.861464,21.04493,142.6666667
H26.KTTVCD.MN072,2026-04-20 11:00:00,105.861464,21.04493,132.5
H26.KTTVCD.MN072,2026-04-20 12:00:00,105.861464,21.04493,124.8333333
H26.KTTVCD.MN072,2026-04-20 13:00:00,105.861464,21.04493,127.6666667
H26.KTTVCD.MN072,2026-04-20 14:00:00,105.861464,21.04493,131
H26.KTTVCD.MN072,2026-04-20 15:00:00,105.861464,21.04493,132.8333333
H26.KTTVCD.MN072,2026-04-20 16:00:00,105.861464,21.04493,141.3333333
H26.KTTVCD.MN072,2026-04-20 17:00:00,105.861464,21.04493,134.6666667
H26.KTTVCD.MN072,2026-04-20 18:00:00,105.861464,21.04493,148.6666667
H26.KTTVCD.MN072,2026-04-20 19:00:00,105.861464,21.04493,142.3333333
H26.KTTVCD.MN072,2026-04-20 20:00:00,105.861464,21.04493,141.8333333
H26.KTTVCD.MN072,2026-04-20 21:00:00,105.861464,21.04493,149.8333333
H26.KTTVCD.MN072,2026-04-20 22:00:00,105.861464,21.04493,168.3333333
H26.KTTVCD.MN072,2026-04-20 23:00:00,105.861464,21.04493,157.5
H26.KTTVCD.MN072,2026-04-21 00:00:00,105.861464,21.04493,177.8333333
H26.KTTVCD.MN072,2026-04-21 01:00:00,105.861464,21.04493,166.5
H26.KTTVCD.MN072,2026-04-21 02:00:00,105.861464,21.04493,186.1666667
H26.KTTVCD.MN072,2026-04-21 03:00:00,105.861464,21.04493,189.3333333
H26.KTTVCD.MN072,2026-04-21 04:00:00,105.861464,21.04493,187.1666667
H26.KTTVCD.MN072,2026-04-21 05:00:00,105.861464,21.04493,183.8333333
H26.KTTVCD.MN072,2026-04-21 06:00:00,105.861464,21.04493,175.1666667
H26.KTTVCD.MN072,2026-04-21 07:00:00,105.861464,21.04493,166.6666667
H26.KTTVCD.MN072,2026-04-21 08:00:00,105.861464,21.04493,153.6666667
H26.KTTVCD.MN072,2026-04-21 09:00:00,105.861464,21.04493,144.3333333
H26.KTTVCD.MN072,2026-04-21 10:00:00,105.861464,21.04493,127.6666667
H26.KTTVCD.MN072,2026-04-21 11:00:00,105.861464,21.04493,114.8333333
H26.KTTVCD.MN072,2026-04-21 12:00:00,105.861464,21.04493,112.6666667
H26.KTTVCD.MN072,2026-04-21 13:00:00,105.861464,21.04493,112.6666667
H26.KTTVCD.MN072,2026-04-21 14:00:00,105.861464,21.04493,113.6666667
H26.KTTVCD.MN072,2026-04-21 15:00:00,105.861464,21.04493,116.5
H26.KTTVCD.MN072,2026-04-21 16:00:00,105.861464,21.04493,120.1666667
H26.KTTVCD.MN072,2026-04-21 17:00:00,105.861464,21.04493,117.8333333
H26.KTTVCD.MN072,2026-04-21 18:00:00,105.861464,21.04493,119.6666667
H26.KTTVCD.MN072,2026-04-21 19:00:00,105.861464,21.04493,130.5
H26.KTTVCD.MN072,2026-04-21 20:00:00,105.861464,21.04493,125.6666667
H26.KTTVCD.MN072,2026-04-21 21:00:00,105.861464,21.04493,127.6666667
H26.KTTVCD.MN072,2026-04-21 22:00:00,105.861464,21.04493,137.6666667
H26.KTTVCD.MN072,2026-04-21 23:00:00,105.861464,21.04493,127.5
H26.KTTVCD.MN072,2026-04-22 00:00:00,105.861464,21.04493,133.6666667
H26.KTTVCD.MN072,2026-04-22 01:00:00,105.861464,21.04493,136.6666667
H26.KTTVCD.MN072,2026-04-22 02:00:00,105.861464,21.04493,137.6666667
H26.KTTVCD.MN072,2026-04-22 03:00:00,105.861464,21.04493,149
H26.KTTVCD.MN072,2026-04-22 04:00:00,105.861464,21.04493,149.8333333
H26.KTTVCD.MN072,2026-04-22 05:00:00,105.861464,21.04493,135.1666667
H26.KTTVCD.MN072,2026-04-22 06:00:00,105.861464,21.04493,142.1666667
H26.KTTVCD.MN072,2026-04-22 07:00:00,105.861464,21.04493,141.5
H26.KTTVCD.MN072,2026-04-22 08:00:00,105.861464,21.04493,131.5
H26.KTTVCD.MN072,2026-04-22 09:00:00,105.861464,21.04493,131
H26.KTTVCD.MN072,2026-04-22 10:00:00,105.861464,21.04493,118.1666667
H26.KTTVCD.MN072,2026-04-22 11:00:00,105.861464,21.04493,91
H26.KTTVCD.MN072,2026-04-22 12:00:00,105.861464,21.04493,77.16666667
H26.KTTVCD.MN072,2026-04-22 13:00:00,105.861464,21.04493,67.33333333
H26.KTTVCD.MN072,2026-04-22 14:00:00,105.861464,21.04493,61.66666667
H26.KTTVCD.MN072,2026-04-22 15:00:00,105.861464,21.04493,52.83333333
H26.KTTVCD.MN072,2026-04-22 16:00:00,105.861464,21.04493,66.16666667
H26.KTTVCD.MN072,2026-04-22 17:00:00,105.861464,21.04493,61
H26.KTTVCD.MN072,2026-04-22 18:00:00,105.861464,21.04493,61.5
H26.KTTVCD.MN072,2026-04-22 19:00:00,105.861464,21.04493,60
H26.KTTVCD.MN072,2026-04-22 20:00:00,105.861464,21.04493,67.5
H26.KTTVCD.MN072,2026-04-22 21:00:00,105.861464,21.04493,67.5
H26.KTTVCD.MN072,2026-04-22 22:00:00,105.861464,21.04493,70.83333333
H26.KTTVCD.MN072,2026-04-22 23:00:00,105.861464,21.04493,75.16666667
H26.KTTVCD.MN072,2026-04-23 00:00:00,105.861464,21.04493,78.5
